0,1
t1152908098.841156_x-7.462930_y1.515043_a-1.806459.jpeg,2PO2-A
t1152908099.045067_x-7.473575_y1.471218_a-1.807021.jpeg,2PO2-A
t1152908099.249083_x-7.484344_y1.427456_a-1.807993.jpeg,2PO2-A
t1152908099.453093_x-7.491148_y1.389076_a-1.798933.jpeg,2PO2-A
t1152908099.657107_x-7.500129_y1.349376_a-1.797684.jpeg,2PO2-A
t1152908099.861117_x-7.510060_y1.306614_a-1.797735.jpeg,2PO2-A
t1152908100.065337_x-7.515349_y1.286908_a-1.800359.jpeg,2PO2-A
t1152908100.269142_x-7.524857_y1.249094_a-1.802814.jpeg,2PO2-A
t1152908100.473353_x-7.535375_y1.206196_a-1.804419.jpeg,2PO2-A
t1152908100.677169_x-7.550035_y1.149435_a-1.809656.jpeg,2PO2-A
t1152908100.881186_x-7.559916_y1.113151_a-1.811290.jpeg,2PO2-A
t1152908101.085195_x-7.571963_y1.063746_a-1.812104.jpeg,CR-A
t1152908101.289209_x-7.580674_y1.026254_a-1.810517.jpeg,CR-A
t1152908101.493220_x-7.591546_y0.981832_a-1.810653.jpeg,CR-A
t1152908101.697232_x-7.601839_y0.940882_a-1.810955.jpeg,CR-A
t1152908101.901266_x-7.613536_y0.896824_a-1.814856.jpeg,CR-A
t1152908102.105318_x-7.625982_y0.844249_a-1.812986.jpeg,CR-A
t1152908102.309271_x-7.631344_y0.822549_a-1.812986.jpeg,CR-A
t1152908102.513283_x-7.644495_y0.780363_a-1.817420.jpeg,CR-A
t1152908102.717297_x-7.652627_y0.744033_a-1.815492.jpeg,CR-A
t1152908102.921311_x-7.674342_y0.691769_a-1.818584.jpeg,CR-A
t1152908103.125319_x-7.687182_y0.639015_a-1.818848.jpeg,CR-A
t1152908103.329343_x-7.699408_y0.609965_a-1.840132.jpeg,CR-A
t1152908103.533349_x-7.735569_y0.561900_a-1.941406.jpeg,CR-A
t1152908103.737365_x-7.762267_y0.522242_a-1.988271.jpeg,CR-A
t1152908103.941372_x-7.788620_y0.464913_a-1.996849.jpeg,CR-A
t1152908104.145384_x-7.810069_y0.426721_a-2.013376.jpeg,CR-A
t1152908104.349399_x-7.833474_y0.390961_a-2.043859.jpeg,CR-A
t1152908104.553414_x-7.856878_y0.355557_a-2.062675.jpeg,CR-A
t1152908104.757426_x-7.868057_y0.339504_a-2.070852.jpeg,CR-A
t1152908104.961435_x-7.893628_y0.304428_a-2.082902.jpeg,CR-A
t1152908105.165457_x-7.920801_y0.259339_a-2.082073.jpeg,CR-A
t1152908105.369698_x-7.944853_y0.215489_a-2.079092.jpeg,CR-A
t1152908105.573474_x-7.971642_y0.178573_a-2.104393.jpeg,CR-A
t1152908105.777486_x-8.003250_y0.159015_a-2.180595.jpeg,CR-A
t1152908105.981637_x-8.033654_y0.130316_a-2.218697.jpeg,CR-A
t1152908106.185516_x-8.058848_y0.095366_a-2.226879.jpeg,CR-A
t1152908106.389525_x-8.084803_y0.055075_a-2.216904.jpeg,CR-A
t1152908106.593538_x-8.109757_y0.021155_a-2.217511.jpeg,CR-A
t1152908106.797552_x-8.129677_y-0.010169_a-2.221779.jpeg,CR-A
t1152908107.001564_x-8.160957_y-0.025751_a-2.222443.jpeg,CR-A
t1152908107.205577_x-8.206708_y-0.064160_a-2.227934.jpeg,CR-A
t1152908107.409590_x-8.235503_y-0.101295_a-2.226248.jpeg,CR-A
t1152908107.613604_x-8.259696_y-0.132473_a-2.228156.jpeg,CR-A
t1152908107.817620_x-8.286067_y-0.164690_a-2.228172.jpeg,CR-A
t1152908108.021627_x-8.310800_y-0.194973_a-2.229278.jpeg,CR-A
t1152908108.225640_x-8.352823_y-0.234804_a-2.232644.jpeg,CR-A
t1152908108.429653_x-8.389350_y-0.265677_a-2.233105.jpeg,CR-A
t1152908108.633671_x-8.432120_y-0.307580_a-2.236593.jpeg,CR-A
t1152908108.837679_x-8.465507_y-0.342027_a-2.237929.jpeg,CR-A
t1152908109.041691_x-8.491048_y-0.374134_a-2.237819.jpeg,CR-A
t1152908109.245709_x-8.516932_y-0.408197_a-2.236755.jpeg,CR-A
t1152908109.449726_x-8.529299_y-0.424346_a-2.235055.jpeg,CR-A
t1152908109.912034_x-8.606759_y-0.514247_a-2.237016.jpeg,CR-A
t1152908110.117758_x-8.635021_y-0.550170_a-2.237540.jpeg,CR-A
t1152908110.321794_x-8.669251_y-0.584855_a-2.238788.jpeg,CR-A
t1152908110.525784_x-8.706967_y-0.632993_a-2.233761.jpeg,CR-A
t1152908110.729798_x-8.719223_y-0.651340_a-2.226958.jpeg,CR-A
t1152908110.933811_x-8.737865_y-0.686049_a-2.199060.jpeg,CR-A
t1152908111.137820_x-8.759365_y-0.718803_a-2.176640.jpeg,CR-A
t1152908111.341933_x-8.783852_y-0.763842_a-2.152980.jpeg,CR-A
t1152908111.545849_x-8.802419_y-0.798781_a-2.134981.jpeg,CR-A
t1152908111.749859_x-8.825632_y-0.847096_a-2.109884.jpeg,CR-A
t1152908111.953971_x-8.848577_y-0.883632_a-2.094744.jpeg,CR-A
t1152908112.157886_x-8.861852_y-0.912106_a-2.077919.jpeg,CR-A
t1152908112.361901_x-8.854605_y-0.954332_a-1.969350.jpeg,CR-A
t1152908112.565912_x-8.864493_y-1.008341_a-1.891967.jpeg,CR-A
t1152908112.769922_x-8.875459_y-1.063236_a-1.863634.jpeg,CR-A
t1152908112.974125_x-8.881747_y-1.083230_a-1.864520.jpeg,CR-A
t1152908113.177950_x-8.894342_y-1.125368_a-1.863631.jpeg,CR-A
t1152908113.381962_x-8.905467_y-1.175273_a-1.845992.jpeg,CR-A
t1152908113.586174_x-8.908724_y-1.221696_a-1.803210.jpeg,CR-A
t1152908113.789988_x-8.907219_y-1.261354_a-1.765212.jpeg,CR-A
t1152908113.994101_x-8.902222_y-1.310953_a-1.680472.jpeg,CR-A
t1152908114.198013_x-8.899770_y-1.357669_a-1.632536.jpeg,CR-A
t1152908114.402049_x-8.904476_y-1.405151_a-1.625498.jpeg,CR-A
t1152908114.606042_x-8.906540_y-1.458943_a-1.625415.jpeg,CR-A
t1152908114.810053_x-8.909279_y-1.502582_a-1.626949.jpeg,CR-A
t1152908115.014065_x-8.911991_y-1.541004_a-1.630232.jpeg,CR-A
t1152908115.218109_x-8.912110_y-1.563326_a-1.624510.jpeg,CR-A
t1152908115.422090_x-8.899623_y-1.602040_a-1.583091.jpeg,KT-A
t1152908115.626103_x-8.897353_y-1.645469_a-1.555746.jpeg,KT-A
t1152908115.830114_x-8.896409_y-1.689499_a-1.554411.jpeg,KT-A
t1152908116.034129_x-8.900993_y-1.734996_a-1.561681.jpeg,KT-A
t1152908116.238140_x-8.904783_y-1.779917_a-1.562236.jpeg,KT-A
t1152908116.442152_x-8.901840_y-1.810540_a-1.559616.jpeg,KT-A
t1152908116.646167_x-8.900445_y-1.854979_a-1.565686.jpeg,KT-A
t1152908116.850277_x-8.900055_y-1.902219_a-1.562459.jpeg,KT-A
t1152908117.054191_x-8.900101_y-1.946977_a-1.566042.jpeg,KT-A
t1152908117.258399_x-8.901336_y-1.998561_a-1.569429.jpeg,KT-A
t1152908117.462217_x-8.899735_y-2.036743_a-1.572095.jpeg,KT-A
t1152908117.666229_x-8.903333_y-2.057192_a-1.572893.jpeg,KT-A
t1152908117.870243_x-8.902715_y-2.101276_a-1.569743.jpeg,KT-A
t1152908118.074256_x-8.903607_y-2.146867_a-1.572763.jpeg,KT-A
t1152908118.278268_x-8.907311_y-2.192258_a-1.568287.jpeg,KT-A
t1152908118.482505_x-8.909135_y-2.237801_a-1.569706.jpeg,KT-A
t1152908118.686294_x-8.909239_y-2.286346_a-1.570496.jpeg,KT-A
t1152908118.890501_x-8.912057_y-2.344840_a-1.572122.jpeg,KT-A
t1152908119.094318_x-8.914387_y-2.390560_a-1.578086.jpeg,KT-A
t1152908119.298336_x-8.913500_y-2.436388_a-1.577124.jpeg,KT-A
t1152908119.502346_x-8.913764_y-2.490097_a-1.576436.jpeg,KT-A
t1152908119.706417_x-8.914328_y-2.535823_a-1.577742.jpeg,KT-A
t1152908119.910370_x-8.915285_y-2.555737_a-1.581052.jpeg,KT-A
t1152908120.114384_x-8.916539_y-2.595933_a-1.583886.jpeg,KT-A
t1152908120.318397_x-8.919842_y-2.639025_a-1.588855.jpeg,KT-A
t1152908120.522410_x-8.920374_y-2.682991_a-1.585104.jpeg,KT-A
t1152908120.726422_x-8.923693_y-2.719257_a-1.586895.jpeg,KT-A
t1152908120.930433_x-8.917522_y-2.764318_a-1.586582.jpeg,KT-A
t1152908121.134448_x-8.919213_y-2.811378_a-1.594339.jpeg,KT-A
t1152908121.338462_x-8.920278_y-2.856516_a-1.595345.jpeg,KT-A
t1152908121.542473_x-8.921538_y-2.901318_a-1.597188.jpeg,KT-A
t1152908121.746603_x-8.925905_y-2.946319_a-1.601114.jpeg,KT-A
t1152908121.950497_x-8.927512_y-2.991114_a-1.602178.jpeg,KT-A
t1152908122.154612_x-8.928385_y-3.011246_a-1.606284.jpeg,KT-A
t1152908122.358523_x-8.929678_y-3.059396_a-1.603716.jpeg,KT-A
t1152908122.562556_x-8.932433_y-3.103874_a-1.606188.jpeg,KT-A
t1152908122.766549_x-8.933733_y-3.147358_a-1.607621.jpeg,KT-A
t1152908122.970561_x-8.934820_y-3.190456_a-1.610618.jpeg,KT-A
t1152908123.174574_x-8.936575_y-3.234979_a-1.613371.jpeg,KT-A
t1152908123.378787_x-8.938234_y-3.279043_a-1.613256.jpeg,KT-A
t1152908123.582705_x-8.939170_y-3.321552_a-1.614172.jpeg,KT-A
t1152908123.786808_x-8.941658_y-3.369464_a-1.616729.jpeg,KT-A
t1152908123.990625_x-8.944196_y-3.429783_a-1.615550.jpeg,KT-A
t1152908124.194638_x-8.945902_y-3.469718_a-1.614855.jpeg,KT-A
t1152908124.398653_x-8.948660_y-3.514720_a-1.618979.jpeg,KT-A
t1152908124.602666_x-8.949984_y-3.543741_a-1.618381.jpeg,KT-A
t1152908124.806677_x-8.952490_y-3.588068_a-1.620331.jpeg,KT-A
t1152908125.010692_x-8.954562_y-3.634947_a-1.618884.jpeg,KT-A
t1152908125.214702_x-8.970652_y-3.678240_a-1.619595.jpeg,KT-A
t1152908125.418716_x-8.974135_y-3.723338_a-1.619583.jpeg,KT-A
t1152908125.622728_x-8.976350_y-3.768675_a-1.619583.jpeg,KT-A
t1152908125.826740_x-8.978473_y-3.813076_a-1.619371.jpeg,KT-A
t1152908126.030753_x-8.979659_y-3.854007_a-1.615348.jpeg,KT-A
t1152908126.234766_x-8.983599_y-3.904248_a-1.622868.jpeg,KT-A
t1152908126.438776_x-8.987632_y-3.944310_a-1.632203.jpeg,KT-A
t1152908126.642815_x-8.991103_y-3.991219_a-1.633819.jpeg,KT-A
t1152908126.846805_x-8.991703_y-4.013740_a-1.629931.jpeg,KT-A
t1152908127.050918_x-8.994424_y-4.047479_a-1.629882.jpeg,KT-A
t1152908127.254827_x-8.996298_y-4.091685_a-1.625643.jpeg,KT-A
t1152908127.458842_x-8.998739_y-4.137080_a-1.623789.jpeg,KT-A
t1152908127.663067_x-9.001809_y-4.185026_a-1.622003.jpeg,KT-A
t1152908127.866868_x-9.004041_y-4.229906_a-1.621684.jpeg,KT-A
t1152908128.070976_x-9.006381_y-4.274889_a-1.622003.jpeg,KT-A
t1152908128.274893_x-9.009189_y-4.321786_a-1.624125.jpeg,KT-A
t1152908128.478906_x-9.011591_y-4.366779_a-1.624125.jpeg,KT-A
t1152908128.683021_x-9.013430_y-4.413207_a-1.621273.jpeg,KT-A
t1152908128.886932_x-9.016914_y-4.460882_a-1.628534.jpeg,KT-A
t1152908129.090943_x-9.018132_y-4.483291_a-1.628169.jpeg,KT-A
t1152908129.295155_x-9.021183_y-4.526288_a-1.631629.jpeg,KT-A
t1152908129.498974_x-9.026135_y-4.582317_a-1.637281.jpeg,KT-A
t1152908129.703082_x-9.029094_y-4.626760_a-1.637281.jpeg,KT-A
t1152908129.907065_x-9.032145_y-4.671324_a-1.637676.jpeg,KT-A
t1152908130.111011_x-9.034806_y-4.692112_a-1.642138.jpeg,KT-A
t1152908130.315020_x-9.038323_y-4.736592_a-1.643672.jpeg,KT-A
t1152908130.519033_x-9.042223_y-4.792506_a-1.642852.jpeg,KT-A
t1152908130.723069_x-9.020916_y-4.854806_a-1.631803.jpeg,KT-A
t1152908130.927060_x-9.018948_y-4.901769_a-1.616588.jpeg,KT-A
t1152908131.131072_x-9.010883_y-4.946822_a-1.571418.jpeg,KT-A
t1152908131.335085_x-9.012107_y-4.992940_a-1.547950.jpeg,KT-A
t1152908131.539097_x-9.010134_y-5.019808_a-1.540140.jpeg,KT-A
t1152908131.743196_x-9.008106_y-5.063009_a-1.538910.jpeg,KT-A
t1152908131.947124_x-9.011525_y-5.107472_a-1.538953.jpeg,KT-A
t1152908132.151134_x-9.010421_y-5.152003_a-1.540274.jpeg,KT-A
t1152908132.355148_x-9.007480_y-5.198216_a-1.538589.jpeg,KT-A
t1152908132.559262_x-9.006552_y-5.237553_a-1.546910.jpeg,KT-A
t1152908132.763173_x-9.002265_y-5.282990_a-1.532452.jpeg,KT-A
t1152908132.967283_x-8.995754_y-5.327056_a-1.510718.jpeg,KT-A
t1152908133.171199_x-8.981768_y-5.372935_a-1.506810.jpeg,KT-A
t1152908133.375212_x-8.976240_y-5.415137_a-1.489590.jpeg,KT-A
t1152908133.579331_x-8.972316_y-5.456640_a-1.488564.jpeg,KT-A
t1152908133.783236_x-8.970463_y-5.479131_a-1.488564.jpeg,KT-A
t1152908133.987249_x-8.966791_y-5.523686_a-1.488564.jpeg,KT-A
t1152908134.191454_x-8.963100_y-5.568287_a-1.488502.jpeg,KT-A
t1152908134.395275_x-8.959573_y-5.608340_a-1.487528.jpeg,KT-A
t1152908134.599291_x-8.959957_y-5.661191_a-1.488353.jpeg,KT-A
t1152908134.803326_x-8.959130_y-5.706641_a-1.491458.jpeg,KT-A
t1152908135.007313_x-8.956777_y-5.747683_a-1.497773.jpeg,KT-A
t1152908135.211328_x-8.953560_y-5.791856_a-1.497924.jpeg,KT-A
t1152908135.415340_x-8.951965_y-5.822655_a-1.501005.jpeg,KT-A
t1152908135.619353_x-8.949559_y-5.867065_a-1.504149.jpeg,KT-A
t1152908135.823366_x-8.946858_y-5.911940_a-1.505379.jpeg,KT-A
t1152908136.027379_x-8.944110_y-5.944541_a-1.502539.jpeg,KT-A
t1152908136.231391_x-8.943690_y-5.950674_a-1.502539.jpeg,KT-A
t1152908136.435404_x-8.938932_y-5.997419_a-1.499087.jpeg,KT-A
t1152908136.639415_x-8.938258_y-5.995807_a-1.498112.jpeg,KT-A
t1152908136.843429_x-8.938461_y-5.995822_a-1.499130.jpeg,KT-A
t1152908137.047441_x-8.940713_y-5.996509_a-1.510582.jpeg,KT-A
t1152908137.251456_x-8.946047_y-5.995240_a-1.539637.jpeg,KT-A
t1152908137.455468_x-8.960352_y-5.991832_a-1.611333.jpeg,KT-A
t1152908137.659480_x-8.977673_y-5.986315_a-1.694640.jpeg,KT-A
t1152908137.863605_x-8.996870_y-5.983516_a-1.787825.jpeg,KT-A
t1152908138.067505_x-9.014608_y-5.976868_a-1.882306.jpeg,KT-A
t1152908138.271517_x-9.019771_y-5.967286_a-1.917741.jpeg,KT-A
t1152908138.475530_x-9.025532_y-5.963406_a-1.951567.jpeg,KT-A
t1152908138.679543_x-9.036605_y-5.954998_a-2.019232.jpeg,KT-A
t1152908138.883578_x-9.046413_y-5.946081_a-2.083310.jpeg,KT-A
t1152908139.087769_x-9.055573_y-5.938539_a-2.141816.jpeg,KT-A
t1152908139.291584_x-9.066585_y-5.931993_a-2.205984.jpeg,KT-A
t1152908139.495802_x-9.074981_y-5.921326_a-2.271992.jpeg,KT-A
t1152908139.699611_x-9.082448_y-5.910357_a-2.336439.jpeg,KT-A
t1152908139.903624_x-9.089516_y-5.899111_a-2.401395.jpeg,KT-A
t1152908140.107692_x-9.090386_y-5.874686_a-2.494827.jpeg,KT-A
t1152908140.311645_x-9.095351_y-5.862190_a-2.560196.jpeg,KT-A
t1152908140.515659_x-9.100601_y-5.847329_a-2.637456.jpeg,KT-A
t1152908140.719673_x-9.102999_y-5.838814_a-2.680738.jpeg,KT-A
t1152908140.923685_x-9.110637_y-5.829649_a-2.741278.jpeg,KT-A
t1152908141.127696_x-9.113968_y-5.811651_a-2.831510.jpeg,KT-A
t1152908141.331711_x-9.118346_y-5.796499_a-2.913620.jpeg,KT-A
t1152908141.535722_x-9.119032_y-5.778199_a-3.004203.jpeg,KT-A
t1152908141.739735_x-9.117699_y-5.759821_a-3.095148.jpeg,KT-A
t1152908141.943747_x-9.115444_y-5.741870_a3.098274.jpeg,KT-A
t1152908142.147758_x-9.112998_y-5.731579_a3.033023.jpeg,KT-A
t1152908142.351773_x-9.108103_y-5.714138_a2.943061.jpeg,KT-A
t1152908142.555786_x-9.098690_y-5.689114_a2.809813.jpeg,KT-A
t1152908142.759900_x-9.089930_y-5.674618_a2.722120.jpeg,KT-A
t1152908142.963833_x-9.083088_y-5.662949_a2.658373.jpeg,KT-A
t1152908143.167823_x-9.076595_y-5.660280_a2.626421.jpeg,KT-A
t1152908143.371937_x-9.065040_y-5.646039_a2.535414.jpeg,KT-A
t1152908143.575849_x-9.050633_y-5.633168_a2.440252.jpeg,KT-A
t1152908143.779862_x-9.033328_y-5.624355_a2.348490.jpeg,KT-A
t1152908143.983875_x-9.013578_y-5.613341_a2.246194.jpeg,KT-A
t1152908144.187889_x-8.989013_y-5.606096_a2.131130.jpeg,KT-A
t1152908144.391900_x-8.967064_y-5.597015_a2.012967.jpeg,KT-A
t1152908144.595914_x-8.945155_y-5.590583_a1.899299.jpeg,KT-A
t1152908144.799926_x-8.923661_y-5.587214_a1.793060.jpeg,KT-A
t1152908145.003939_x-8.901342_y-5.583262_a1.679048.jpeg,KT-A
t1152908145.207952_x-8.875179_y-5.586252_a1.549612.jpeg,KT-A
t1152908145.411965_x-8.866402_y-5.588819_a1.505193.jpeg,KT-A
t1152908145.615978_x-8.860534_y-5.591181_a1.476310.jpeg,KT-A
t1152908145.819991_x-8.859663_y-5.591265_a1.471938.jpeg,KT-A
t1152908146.024002_x-8.858555_y-5.593243_a1.472973.jpeg,KT-A
t1152908146.228015_x-8.857484_y-5.592870_a1.472432.jpeg,KT-A
t1152908146.432029_x-8.857484_y-5.592870_a1.472432.jpeg,KT-A
t1152908146.636042_x-8.857403_y-5.592878_a1.472022.jpeg,KT-A
t1152908146.840053_x-8.856105_y-5.590871_a1.468643.jpeg,KT-A
t1152908147.044088_x-8.853543_y-5.578784_a1.463865.jpeg,KT-A
t1152908147.248079_x-8.851094_y-5.570554_a1.459268.jpeg,KT-A
t1152908147.452093_x-8.843630_y-5.541190_a1.438313.jpeg,KT-A
t1152908147.656105_x-8.840264_y-5.527604_a1.430860.jpeg,KT-A
t1152908147.860116_x-8.833552_y-5.495636_a1.420461.jpeg,KT-A
t1152908148.064129_x-8.828929_y-5.467722_a1.418684.jpeg,KT-A
t1152908148.268244_x-8.816198_y-5.445702_a1.414723.jpeg,KT-A
t1152908148.472154_x-8.808351_y-5.416545_a1.416433.jpeg,KT-A
t1152908148.676270_x-8.803443_y-5.392103_a1.422943.jpeg,KT-A
t1152908148.880182_x-8.798821_y-5.365541_a1.434403.jpeg,KT-A
t1152908149.084195_x-8.797190_y-5.341066_a1.448218.jpeg,KT-A
t1152908149.288208_x-8.797413_y-5.326159_a1.457114.jpeg,KT-A
t1152908149.492218_x-8.801900_y-5.301679_a1.479184.jpeg,KT-A
t1152908149.696232_x-8.803322_y-5.274836_a1.495397.jpeg,KT-A
t1152908149.900248_x-8.803324_y-5.251024_a1.508697.jpeg,KT-A
t1152908150.104263_x-8.802602_y-5.230346_a1.517865.jpeg,KT-A
t1152908150.308413_x-8.801496_y-5.202615_a1.519608.jpeg,KT-A
t1152908150.512283_x-8.799778_y-5.177255_a1.516059.jpeg,KT-A
t1152908150.716297_x-8.797992_y-5.150008_a1.514607.jpeg,KT-A
t1152908150.920309_x-8.796540_y-5.121746_a1.515275.jpeg,KT-A
t1152908151.124343_x-8.795151_y-5.093205_a1.520558.jpeg,KT-A
t1152908151.328335_x-8.793485_y-5.048147_a1.524918.jpeg,KT-A
t1152908151.532348_x-8.791596_y-5.016896_a1.522417.jpeg,KT-A
t1152908151.736360_x-8.790443_y-4.988362_a1.523701.jpeg,KT-A
t1152908151.940373_x-8.794651_y-4.957599_a1.549883.jpeg,KT-A
t1152908152.144385_x-8.791921_y-4.915117_a1.545460.jpeg,KT-A
t1152908152.348399_x-8.791890_y-4.900104_a1.547140.jpeg,KT-A
t1152908152.552410_x-8.791836_y-4.868351_a1.550376.jpeg,KT-A
t1152908152.756422_x-8.785959_y-4.849130_a1.553961.jpeg,KT-A
t1152908152.960435_x-8.790488_y-4.817711_a1.577464.jpeg,KT-A
t1152908153.164450_x-8.794523_y-4.789677_a1.595157.jpeg,KT-A
t1152908153.368462_x-8.797744_y-4.763878_a1.607123.jpeg,KT-A
t1152908153.572576_x-8.799651_y-4.732408_a1.609585.jpeg,KT-A
t1152908153.776486_x-8.799759_y-4.696602_a1.603872.jpeg,KT-A
t1152908153.980499_x-8.800753_y-4.663804_a1.603616.jpeg,KT-A
t1152908154.184513_x-8.801786_y-4.632351_a1.603616.jpeg,KT-A
t1152908154.388525_x-8.801577_y-4.601345_a1.599150.jpeg,KT-A
t1152908154.592539_x-8.801707_y-4.585833_a1.597658.jpeg,KT-A
t1152908154.796759_x-8.803933_y-4.551124_a1.601398.jpeg,KT-A
t1152908155.000566_x-8.804356_y-4.518436_a1.599487.jpeg,KT-A
t1152908155.204797_x-8.805265_y-4.486764_a1.599487.jpeg,KT-A
t1152908155.408589_x-8.805837_y-4.449527_a1.597855.jpeg,KT-A
t1152908155.612601_x-8.806253_y-4.421380_a1.596715.jpeg,KT-A
t1152908155.816612_x-8.806743_y-4.389621_a1.595181.jpeg,KT-A
t1152908156.020627_x-8.808773_y-4.359518_a1.600410.jpeg,KT-A
t1152908156.224641_x-8.809761_y-4.328947_a1.600774.jpeg,KT-A
t1152908156.428654_x-8.810246_y-4.291938_a1.598312.jpeg,KT-A
t1152908156.632666_x-8.811469_y-4.259990_a1.599846.jpeg,KT-A
t1152908156.836678_x-8.809839_y-4.235531_a1.592063.jpeg,KT-A
t1152908157.040693_x-8.808702_y-4.221670_a1.587233.jpeg,KT-A
t1152908157.244704_x-8.807904_y-4.194345_a1.582769.jpeg,KT-A
t1152908157.448717_x-8.808890_y-4.163087_a1.585861.jpeg,KT-A
t1152908157.652729_x-8.800946_y-4.133931_a1.578366.jpeg,KT-A
t1152908157.856741_x-8.801139_y-4.100890_a1.577145.jpeg,KT-A
t1152908158.060757_x-8.802036_y-4.056415_a1.580593.jpeg,KT-A
t1152908158.264768_x-8.800123_y-4.016453_a1.578985.jpeg,KT-A
t1152908158.468780_x-8.800478_y-3.976329_a1.579167.jpeg,KT-A
t1152908158.672793_x-8.800544_y-3.936168_a1.577967.jpeg,KT-A
t1152908158.876806_x-8.802374_y-3.897700_a1.584332.jpeg,KT-A
t1152908159.080924_x-8.801857_y-3.854913_a1.580040.jpeg,KT-A
t1152908159.284862_x-8.802640_y-3.836184_a1.582510.jpeg,KT-A
t1152908159.488972_x-8.804050_y-3.798093_a1.586112.jpeg,KT-A
t1152908159.693053_x-8.804933_y-3.757178_a1.587220.jpeg,KT-A
t1152908159.896898_x-8.804973_y-3.700303_a1.584654.jpeg,KT-A
t1152908160.100885_x-8.805533_y-3.659943_a1.584654.jpeg,KT-A
t1152908160.304939_x-8.787207_y-3.607606_a1.570952.jpeg,KT-A
t1152908160.508908_x-8.772375_y-3.569540_a1.568224.jpeg,KT-A
t1152908160.712921_x-8.773180_y-3.530778_a1.566162.jpeg,KT-A
t1152908160.916932_x-8.772990_y-3.489716_a1.566162.jpeg,KT-A
t1152908161.120947_x-8.775062_y-3.450671_a1.565197.jpeg,KT-A
t1152908161.325144_x-8.774553_y-3.412652_a1.565968.jpeg,KT-A
t1152908161.528972_x-8.774457_y-3.392633_a1.565968.jpeg,KT-A
t1152908161.732984_x-8.774391_y-3.351054_a1.562783.jpeg,KT-A
t1152908161.936998_x-8.775299_y-3.311034_a1.565483.jpeg,KT-A
t1152908162.141010_x-8.778032_y-3.269515_a1.586435.jpeg,KT-A
t1152908162.345021_x-8.783630_y-3.228839_a1.608653.jpeg,KT-A
t1152908162.549036_x-8.786460_y-3.189290_a1.614622.jpeg,KT-A
t1152908162.753048_x-8.788903_y-3.149823_a1.617872.jpeg,KT-A
t1152908162.957061_x-8.790787_y-3.109355_a1.617903.jpeg,KT-A
t1152908163.161076_x-8.792798_y-3.071608_a1.618351.jpeg,KT-A
t1152908163.365197_x-8.794737_y-3.030864_a1.618351.jpeg,KT-A
t1152908163.569100_x-8.796649_y-2.990678_a1.618351.jpeg,KT-A
t1152908163.773112_x-8.798886_y-2.950761_a1.619885.jpeg,KT-A
t1152908163.977123_x-8.799498_y-2.931165_a1.617103.jpeg,KT-A
t1152908164.181138_x-8.793195_y-2.897364_a1.611920.jpeg,KT-A
t1152908164.385150_x-8.794870_y-2.856653_a1.611920.jpeg,KT-A
t1152908164.589164_x-8.796527_y-2.816373_a1.611920.jpeg,KT-A
t1152908164.793174_x-8.798789_y-2.761401_a1.611920.jpeg,KT-A
t1152908164.997393_x-8.800473_y-2.726783_a1.614840.jpeg,KT-A
t1152908165.201204_x-8.801761_y-2.691795_a1.613168.jpeg,KT-A
t1152908165.405215_x-8.802003_y-2.650180_a1.605595.jpeg,KT-A
t1152908165.609225_x-8.799315_y-2.612659_a1.587611.jpeg,KT-A
t1152908165.813239_x-8.797995_y-2.567127_a1.579018.jpeg,KT-A
t1152908166.017251_x-8.796685_y-2.530538_a1.571692.jpeg,KT-A
t1152908166.221297_x-8.799888_y-2.510522_a1.567357.jpeg,KT-A
t1152908166.425276_x-8.799898_y-2.468360_a1.564909.jpeg,KT-A
t1152908166.629693_x-8.799657_y-2.420578_a1.567627.jpeg,KT-A
t1152908166.833304_x-8.799896_y-2.381167_a1.569308.jpeg,KT-A
t1152908167.037316_x-8.798802_y-2.318585_a1.563794.jpeg,KT-A
t1152908167.241329_x-8.797875_y-2.275092_a1.561090.jpeg,KT-A
t1152908167.445363_x-8.797099_y-2.236460_a1.559552.jpeg,KT-A
t1152908167.649353_x-8.793930_y-2.209426_a1.549952.jpeg,KT-A
t1152908167.853367_x-8.792911_y-2.169869_a1.549232.jpeg,KT-A
t1152908168.057379_x-8.790511_y-2.136615_a1.542852.jpeg,KT-A
t1152908168.261392_x-8.789238_y-2.093443_a1.542726.jpeg,KT-A
t1152908168.465408_x-8.789648_y-2.047602_a1.550561.jpeg,KT-A
t1152908168.669418_x-8.789363_y-2.027529_a1.551138.jpeg,KT-A
t1152908168.873430_x-8.787606_y-1.985988_a1.547038.jpeg,KT-A
t1152908169.077443_x-8.784933_y-1.949566_a1.540395.jpeg,KT-A
t1152908169.281458_x-8.782387_y-1.910515_a1.534884.jpeg,KT-A
t1152908169.485470_x-8.781908_y-1.868181_a1.539318.jpeg,KT-A
t1152908169.689480_x-8.780324_y-1.827675_a1.537981.jpeg,KT-A
t1152908169.893705_x-8.778575_y-1.788447_a1.536412.jpeg,KT-A
t1152908170.097509_x-8.777187_y-1.748091_a1.536412.jpeg,KT-A
t1152908170.301522_x-8.775802_y-1.707827_a1.536412.jpeg,KT-A
t1152908170.505575_x-8.774435_y-1.668105_a1.536412.jpeg,KT-A
t1152908170.709547_x-8.773420_y-1.613037_a1.540302.jpeg,KT-A
t1152908170.913673_x-8.772899_y-1.580619_a1.541087.jpeg,CR-A
